year,regionwb24_hi,incomegroupwb24,pop_adult,account_t_d,mobileaccount_t_d,internet,Predicted_Adoption,countrynewwb,codewb
2014,High income,High income,69974132.0,0.998805747,0.14973283,0.895077808,0.19898276299999995,Germany,DEU
2014,High income,High income,69974132.0,0.969911048,0.14973283,0.895077808,0.3329141499200003,Germany,DEU
2014,Sub-Saharan Africa (excluding high income),Lower middle income,16743744.0,0.451520331,0.14973283,0.895077808,0.18005569100999982,Ghana,GHA
2014,Sub-Saharan Africa (excluding high income),Lower middle income,16743744.0,0.335196061,0.100493275,0.895077808,0.14522502105999988,Ghana,GHA
2014,High income,High income,9357686.0,0.90920746,0.627395658,0.895077808,0.5438960525099994,Greece,GRC
2014,High income,High income,9357686.0,0.823547436,0.627395658,0.895077808,0.43871998559999975,Greece,GRC
2014,Latin America & Caribbean (excluding high income),Upper middle income,9616393.0,0.495242303,0.627395658,0.895077808,0.5478310568199994,Guatemala,GTM
2014,Latin America & Caribbean (excluding high income),Upper middle income,9616393.0,0.290836384,0.627395658,0.895077808,0.5546262510199993,Guatemala,GTM
2014,Sub-Saharan Africa (excluding high income),Low income,6293415.0,0.621065305,0.627395658,0.895077808,0.5529156922399994,Guinea,GIN
2014,Sub-Saharan Africa (excluding high income),Low income,6293415.0,0.621065305,0.627395658,0.895077808,0.5529156922399994,Guinea,GIN
2014,Latin America & Caribbean (excluding high income),Lower middle income,6636287.0,0.225489907,0.627395658,0.895077808,0.39068855664000013,Haiti,HTI
2014,Latin America & Caribbean (excluding high income),Lower middle income,6636287.0,0.133082144,0.627395658,0.895077808,0.5245059272999998,Haiti,HTI
2014,Latin America & Caribbean (excluding high income),Lower middle income,5672647.0,0.385674015,0.627395658,0.895077808,0.5716936484299997,Honduras,HND
2014,Latin America & Caribbean (excluding high income),Lower middle income,5672647.0,0.20855013,0.627395658,0.895077808,0.5462100502599995,Honduras,HND
2014,High income,High income,6342961.0,0.976887507,0.627395658,0.895077808,0.43122064506999974,"Hong Kong SAR, China",HKG
2014,High income,High income,6342961.0,0.940363528,0.627395658,0.895077808,0.44153277378,"Hong Kong SAR, China",HKG
2014,High income,High income,8464202.0,0.760383773,0.627395658,0.895077808,0.35928462408000006,Hungary,HUN
2014,High income,High income,8464202.0,0.665746803,0.627395658,0.895077808,0.5142980735599996,Hungary,HUN
2014,South Asia (excluding high income),Lower middle income,907853291.0,0.594840292,0.627395658,0.895077808,0.5803575721599992,India,IND
2014,South Asia (excluding high income),Lower middle income,907853291.0,0.436106769,0.627395658,0.895077808,0.6154774890299991,India,IND
2014,East Asia & Pacific (excluding high income),Lower middle income,185894322.0,0.452677592,0.627395658,0.895077808,0.5898112105399993,Indonesia,IDN
2014,East Asia & Pacific (excluding high income),Lower middle income,185894322.0,0.221340114,0.627395658,0.895077808,0.5843867582299993,Indonesia,IDN
2014,Middle East & North Africa (excluding high income),Lower middle income,61676328.0,0.93880894,0.627395658,0.895077808,0.5731743916299993,"Iran, Islamic Rep.",IRN
2014,Middle East & North Africa (excluding high income),Lower middle income,61676328.0,0.898988692,0.627395658,0.895077808,0.5966633419999992,"Iran, Islamic Rep.",IRN
2014,Middle East & North Africa (excluding high income),Upper middle income,20884823.0,0.123264846,0.627395658,0.895077808,0.6049621952799992,Iraq,IRQ
2014,Middle East & North Africa (excluding high income),Upper middle income,20884823.0,0.084286098,0.627395658,0.895077808,0.6103278464199992,Iraq,IRQ
2014,High income,High income,3629630.0,0.963701282,0.627395658,0.895077808,0.40453562289000017,Ireland,IRL
2014,High income,High income,3629630.0,0.92254306,0.627395658,0.895077808,0.4029939559400001,Ireland,IRL
2014,High income,High income,5787501.0,0.9320479,0.627395658,0.895077808,0.5583554595599997,Israel,ISR
2014,High income,High income,5787501.0,0.850693239,0.627395658,0.895077808,0.5504651729799995,Israel,ISR
2014,High income,High income,51850742.0,0.906413656,0.627395658,0.895077808,0.5155782160399994,Italy,ITA
2014,High income,High income,51850742.0,0.826279775,0.627395658,0.895077808,0.5471156872199994,Italy,ITA
2014,Latin America & Caribbean (excluding high income),Upper middle income,2096466.0,0.846044374,0.627395658,0.895077808,0.5745729995599994,Jamaica,JAM
2014,Latin America & Caribbean (excluding high income),Upper middle income,2096466.0,0.692284484,0.627395658,0.895077808,0.4896101743999999,Jamaica,JAM
2014,High income,High income,110762343.0,0.963945633,0.627395658,0.895077808,0.45627898242999976,Japan,JPN
2014,High income,High income,110762343.0,0.969743001,0.627395658,0.895077808,0.47427810205999976,Japan,JPN
2014,Middle East & North Africa (excluding high income),Upper middle income,5205320.0,0.301150301,0.627395658,0.895077808,0.5769864105599993,Jordan,JOR
2014,Middle East & North Africa (excluding high income),Upper middle income,5205320.0,0.163352547,0.627395658,0.895077808,0.5969804252599992,Jordan,JOR
2014,Europe & Central Asia (excluding high income),Upper middle income,12875804.0,0.600188762,0.627395658,0.895077808,0.49985028222999955,Kazakhstan,KAZ
2014,Europe & Central Asia (excluding high income),Upper middle income,12875804.0,0.447278944,0.627395658,0.895077808,0.39936137582000003,Kazakhstan,KAZ
2014,Sub-Saharan Africa (excluding high income),Lower middle income,25714887.0,0.822842976,0.627395658,0.895077808,0.5568911462499991,Kenya,KEN
2014,Sub-Saharan Africa (excluding high income),Lower middle income,25714887.0,0.631689037,0.518441741,0.895077808,0.4388162168199994,Kenya,KEN
2014,High income,High income,43035419.0,0.943662106,0.116836573,0.895077808,0.1414764163000001,"Korea, Rep.",KOR
2014,High income,High income,43035419.0,0.943518328,0.116836573,0.895077808,0.1414764163000001,"Korea, Rep.",KOR
2014,Europe & Central Asia (excluding high income),Upper middle income,1334099.0,0.528483096,0.116836573,0.895077808,0.14147074117000003,Kosovo,XKX
2014,Europe & Central Asia (excluding high income),Upper middle income,1334099.0,0.402131105,0.116836573,0.895077808,0.12922639024000002,Kosovo,XKX
2014,High income,High income,2736473.0,0.791225959,0.116836573,0.895077808,0.1333546176000001,Kuwait,KWT
2014,High income,High income,2736473.0,0.636726453,0.116836573,0.895077808,0.1749915340900001,Kuwait,KWT
2014,Europe & Central Asia (excluding high income),Lower middle income,3978542.0,0.226763859,0.116836573,0.895077808,0.16230657165000018,Kyrgyz Republic,KGZ
2014,Europe & Central Asia (excluding high income),Lower middle income,3978542.0,0.121566909,0.116836573,0.895077808,0.18807558200000024,Kyrgyz Republic,KGZ
2014,High income,High income,1719348.0,0.926830217,0.116836573,0.895077808,0.1580368868900001,Latvia,LVA
2014,High income,High income,1719348.0,0.865140408,0.116836573,0.895077808,0.15679750522000013,Latvia,LVA
2014,Middle East & North Africa (excluding high income),Lower middle income,4265657.0,0.593019598,0.116836573,0.895077808,0.15058633047000003,Lebanon,LBN
2014,Middle East & North Africa (excluding high income),Lower middle income,4265657.0,0.283534237,0.116836573,0.895077808,0.23101918893000012,Lebanon,LBN
2014,High income,High income,2524428.0,0.837531495,0.116836573,0.895077808,0.15047784231000014,Lithuania,LTU
2014,High income,High income,2524428.0,0.691214134,0.116836573,0.895077808,0.13597346344000014,Lithuania,LTU
2014,High income,High income,451457.0,0.968703495,0.116836573,0.895077808,0.12982377466,Luxembourg,LUX
2014,High income,High income,451457.0,0.952390805,0.116836573,0.895077808,0.15362980750000002,Luxembourg,LUX
2014,Sub-Saharan Africa (excluding high income),Low income,13785487.0,0.621065305,0.116836573,0.895077808,0.13595166939000008,Madagascar,MDG
2014,Sub-Saharan Africa (excluding high income),Low income,13785487.0,0.621065305,0.116836573,0.895077808,0.13595166939000008,Madagascar,MDG
2014,Sub-Saharan Africa (excluding high income),Low income,8735190.0,0.239004691,0.116836573,0.895077808,0.1318355076700001,Malawi,MWI
2014,Sub-Saharan Africa (excluding high income),Low income,8735190.0,0.093559531,0.116836573,0.895077808,0.15497249654000012,Malawi,MWI
2014,East Asia & Pacific (excluding high income),Upper middle income,22158615.0,0.844337127,0.116836573,0.895077808,0.15539607445000014,Malaysia,MYS
2014,East Asia & Pacific (excluding high income),Upper middle income,22158615.0,0.752771612,0.116836573,0.895077808,0.1701197027800001,Malaysia,MYS
2014,Sub-Saharan Africa (excluding high income),Low income,9100789.0,0.232067178,0.116836573,0.895077808,0.1466428907,Mali,MLI
2014,Sub-Saharan Africa (excluding high income),Low income,9100789.0,0.153577476859921,0.115803574,0.895077808,0.12216446796999984,Mali,MLI
2014,High income,High income,364279.0,0.975443598,0.150925494,0.895077808,0.14739798258999973,Malta,MLT
2014,High income,High income,364279.0,0.946181681,0.150925494,0.895077808,0.1472611228799998,Malta,MLT
2014,Sub-Saharan Africa (excluding high income),Upper middle income,1010413.0,0.889913807,0.150925494,0.895077808,0.17658221390999973,Mauritius,MUS
2014,Sub-Saharan Africa (excluding high income),Upper middle income,1010413.0,0.719548051,0.150925494,0.895077808,0.1666754759499996,Mauritius,MUS
2014,Latin America & Caribbean (excluding high income),Upper middle income,84399247.0,0.456526032,0.150925494,0.895077808,0.17292770844999983,Mexico,MEX
2014,Latin America & Caribbean (excluding high income),Upper middle income,84399247.0,0.293630324,0.150925494,0.895077808,0.18368623575999965,Mexico,MEX
2014,Europe & Central Asia (excluding high income),Upper middle income,2361002.0,0.222055994,0.150925494,0.895077808,0.16402371851999978,Moldova,MDA
2014,Europe & Central Asia (excluding high income),Upper middle income,2361002.0,0.110780324,0.150925494,0.895077808,0.16814991713999972,Moldova,MDA
2014,East Asia & Pacific (excluding high income),Lower middle income,2074233.0,0.936300641,0.150925494,0.895077808,0.18168662918999964,Mongolia,MNG
2014,East Asia & Pacific (excluding high income),Lower middle income,2074233.0,0.891090498,0.150925494,0.895077808,0.1713950455399997,Mongolia,MNG
2014,Europe & Central Asia (excluding high income),Upper middle income,504976.0,0.687533666,0.150925494,0.895077808,0.1558810797499997,Montenegro,MNE
2014,Europe & Central Asia (excluding high income),Upper middle income,504976.0,0.46396088,0.150925494,0.895077808,0.1620980199399997,Montenegro,MNE
2014,East Asia & Pacific (excluding high income),Lower middle income,36618649.0,0.250684183,0.150925494,0.895077808,0.1598816983599997,Myanmar,MMR
2014,East Asia & Pacific (excluding high income),Lower middle income,36618649.0,0.193538987,0.150925494,0.895077808,0.18167782115999997,Myanmar,MMR
2014,Sub-Saharan Africa (excluding high income),Upper middle income,1427950.0,0.708661368,0.150925494,0.895077808,0.17059772203999965,Namibia,NAM
2014,Sub-Saharan Africa (excluding high income),Upper middle income,1427950.0,0.407007754,0.032255649,0.895077808,0.05177436586,Namibia,NAM
2014,South Asia (excluding high income),Lower middle income,18161615.0,0.40205276,0.256414809,0.895077808,0.25587642088999973,Nepal,NPL
2014,South Asia (excluding high income),Lower middle income,18161615.0,0.241349128,0.256414809,0.895077808,0.2536308294799998,Nepal,NPL
2014,High income,High income,13933854.0,0.99524162,0.256414809,0.895077808,0.30075235989999966,Netherlands,NLD
2014,High income,High income,13933854.0,0.989560854,0.256414809,0.895077808,0.3023266237099996,Netherlands,NLD
2014,High income,High income,3534713.0,0.996351216,0.256414809,0.895077808,0.2699254783799997,New Zealand,NZL
2014,High income,High income,3534713.0,0.993618735,0.256414809,0.895077808,0.2793989163899997,New Zealand,NZL
2014,Latin America & Caribbean (excluding high income),Lower middle income,4012287.0,0.264904129,0.256414809,0.895077808,0.2529392566800001,Nicaragua,NIC
2014,Latin America & Caribbean (excluding high income),Lower middle income,4012287.0,0.088384834,0.256414809,0.895077808,0.2715190607999999,Nicaragua,NIC
2014,Sub-Saharan Africa (excluding high income),Low income,9371030.0,0.621065305,0.256414809,0.895077808,0.2745665967899999,Niger,NER
2014,Sub-Saharan Africa (excluding high income),Low income,9371030.0,0.621065305,0.256414809,0.895077808,0.2745665967899999,Niger,NER
2014,Sub-Saharan Africa (excluding high income),Lower middle income,100567840.0,0.537069303,0.256414809,0.895077808,0.3034922230399997,Nigeria,NGA
2014,Sub-Saharan Africa (excluding high income),Lower middle income,100567840.0,0.305065329,0.256414809,0.895077808,0.25401957053999985,Nigeria,NGA
2014,Europe & Central Asia (excluding high income),Upper middle income,1565432.0,0.797326037,0.256414809,0.895077808,0.2539849174799998,North Macedonia,MKD
2014,Europe & Central Asia (excluding high income),Upper middle income,1565432.0,0.598386047,0.256414809,0.895077808,0.23793436876999993,North Macedonia,MKD
2014,High income,High income,4150602.0,1.0,0.256414809,0.895077808,0.25479807166999974,Norway,NOR
2014,High income,High income,4150602.0,1.0,0.256414809,0.895077808,0.25479807166999974,Norway,NOR
2014,South Asia (excluding high income),Lower middle income,128875593.0,0.152102948,0.256414809,0.895077808,0.24971474652999986,Pakistan,PAK
2014,South Asia (excluding high income),Lower middle income,128875593.0,0.097547671,0.256414809,0.895077808,0.2622707022299997,Pakistan,PAK
2014,High income,High income,2737867.0,0.515121291,0.256414809,0.895077808,0.2384650605699999,Panama,PAN
2014,High income,High income,2737867.0,0.318581031,0.256414809,0.895077808,0.24353305008999984,Panama,PAN
2014,Latin America & Caribbean (excluding high income),Upper middle income,21413567.0,0.377760808,0.256414809,0.895077808,0.24872349133999985,Peru,PER
2014,Latin America & Caribbean (excluding high income),Upper middle income,21413567.0,0.1572273,0.256414809,0.895077808,0.2517740080799999,Peru,PER
2014,East Asia & Pacific (excluding high income),Lower middle income,66911959.0,0.400997997,0.256414809,0.895077808,0.23703727197999985,Philippines,PHL
2014,East Asia & Pacific (excluding high income),Lower middle income,66911959.0,0.180376718,0.256414809,0.895077808,0.24386433670999996,Philippines,PHL
2014,High income,High income,32293711.0,0.822210524,0.256414809,0.895077808,0.3051371520699998,Poland,POL
2014,High income,High income,32293711.0,0.713221345,0.256414809,0.895077808,0.3015051519799998,Poland,POL
2014,High income,High income,8911922.0,0.92740175,0.256414809,0.895077808,0.31332017360999964,Portugal,PRT
2014,High income,High income,8911922.0,0.801757923,0.256414809,0.895077808,0.2539705362999999,Portugal,PRT
2014,High income,High income,2955855.0,0.788272113,0.256414809,0.895077808,0.2364738388999999,Puerto Rico,PRI
2014,High income,High income,2955855.0,0.560395589,0.256414809,0.895077808,0.24443751726999996,Puerto Rico,PRI
2014,High income,High income,16846776.0,0.714628721,0.256414809,0.895077808,0.33690878943,Romania,ROU
2014,High income,High income,16846776.0,0.448465178,0.256414809,0.895077808,0.23656050895999997,Romania,ROU
2014,Europe & Central Asia (excluding high income),Upper middle income,120673872.0,0.701715628,0.256414809,0.895077808,0.2778969065899997,Russian Federation,RUS
2014,Europe & Central Asia (excluding high income),Upper middle income,120673872.0,0.631933703,0.256414809,0.895077808,0.27243701232999984,Russian Federation,RUS
2014,Sub-Saharan Africa (excluding high income),Low income,6472142.0,0.587775915,0.256414809,0.895077808,0.2759321337999998,Rwanda,RWA
2014,Sub-Saharan Africa (excluding high income),Low income,6472142.0,0.170873462,0.067645374,0.895077808,0.16279017070999988,Rwanda,RWA
2014,High income,High income,20496432.0,0.728726269,0.439887931,0.895077808,0.4070144025600005,Saudi Arabia,SAU
2014,High income,High income,20496432.0,0.648242608,0.439887931,0.895077808,0.42843784812000046,Saudi Arabia,SAU
2014,Sub-Saharan Africa (excluding high income),Lower middle income,7858967.0,0.227210334,0.439887931,0.895077808,0.40385044891000044,Senegal,SEN
2014,Sub-Saharan Africa (excluding high income),Lower middle income,7858967.0,0.043919994,0.439887931,0.895077808,0.4207243540100005,Senegal,SEN
2014,Europe & Central Asia (excluding high income),Upper middle income,6141282.0,0.834765597,0.439887931,0.895077808,0.42621639032000064,Serbia,SRB
2014,Europe & Central Asia (excluding high income),Upper middle income,6141282.0,0.825158402,0.439887931,0.895077808,0.43702775918000064,Serbia,SRB
2014,High income,High income,4691514.0,0.964045369,0.439887931,0.895077808,0.4345012030500006,Singapore,SGP
2014,High income,High income,4691514.0,0.962746371,0.439887931,0.895077808,0.43163760623000064,Singapore,SGP
2014,High income,High income,4582684.0,0.821395226,0.439887931,0.895077808,0.4394804151400007,Slovak Republic,SVK
2014,High income,High income,4582684.0,0.698665688,0.439887931,0.895077808,0.39774922249000044,Slovak Republic,SVK
2014,High income,High income,1759867.0,0.98382405,0.439887931,0.895077808,0.3996360651700005,Slovenia,SVN
2014,High income,High income,1759867.0,0.957399098,0.439887931,0.895077808,0.3748188817600004,Slovenia,SVN
2014,Sub-Saharan Africa (excluding high income),Low income,6719620.0,0.461791823,0.439887931,0.895077808,0.39687092044000055,Somalia,SOM
2014,Sub-Saharan Africa (excluding high income),Low income,6719620.0,0.273565618,0.266581295,0.895077808,0.3168489515600006,Somalia,SOM
2014,Sub-Saharan Africa (excluding high income),Upper middle income,38992463.0,0.796051526,0.181340114,0.895077808,0.21680517412000014,South Africa,ZAF
2014,Sub-Saharan Africa (excluding high income),Upper middle income,38992463.0,0.563528868,0.088562569,0.895077808,0.13176263305,South Africa,ZAF
2014,High income,High income,39593406.0,0.981961152,0.418837034,0.895077808,0.40425156425999964,Spain,ESP
2014,High income,High income,39593406.0,0.966352023,0.418837034,0.895077808,0.40051459002999956,Spain,ESP
2014,South Asia (excluding high income),Lower middle income,15433197.0,0.853465588,0.418837034,0.895077808,0.4582315012799995,Sri Lanka,LKA
2014,South Asia (excluding high income),Lower middle income,15433197.0,0.78699179,0.418837034,0.895077808,0.42433001608999965,Sri Lanka,LKA
2014,Sub-Saharan Africa (excluding high income),Low income,21021157.0,0.204235074,0.418837034,0.895077808,0.32004631427,Sudan,SDN
2014,Sub-Saharan Africa (excluding high income),Low income,21021157.0,0.075274332,0.418837034,0.895077808,0.37158195141000006,Sudan,SDN
2014,High income,High income,7971436.0,1.0,0.418837034,0.895077808,0.3835406226199995,Sweden,SWE
2014,High income,High income,7971436.0,0.993418643,0.418837034,0.895077808,0.3977865535199994,Sweden,SWE
2014,High income,High income,6883205.0,0.973684692,0.418837034,0.895077808,0.40806820120999965,Switzerland,CHE
2014,High income,High income,6883205.0,0.988673307,0.418837034,0.895077808,0.4101027375699995,Switzerland,CHE
2014,High income,High income,19968635.0,0.939526,0.418837034,0.895077808,0.41180821664999967,"Taiwan, China",TWN
2014,High income,High income,19968635.0,0.881269605,0.418837034,0.895077808,0.4112432296199996,"Taiwan, China",TWN
2014,Europe & Central Asia (excluding high income),Lower middle income,5217089.0,0.15233063,0.418837034,0.895077808,0.45891640476000023,Tajikistan,TJK
2014,Europe & Central Asia (excluding high income),Lower middle income,5217089.0,0.057923166,0.418837034,0.895077808,0.4531368175400001,Tajikistan,TJK
2014,Sub-Saharan Africa (excluding high income),Lower middle income,26884351.0,0.497811193,0.418837034,0.895077808,0.37875009632999945,Tanzania,TZA
2014,Sub-Saharan Africa (excluding high income),Lower middle income,26884351.0,0.247676973,0.180623202,0.895077808,0.2477452989599999,Tanzania,TZA
2014,East Asia & Pacific (excluding high income),Upper middle income,56707280.0,0.82640007,0.442538455,0.895077808,0.4364470066699997,Thailand,THA
2014,East Asia & Pacific (excluding high income),Upper middle income,56707280.0,0.713588554,0.442538455,0.895077808,0.3954666200999998,Thailand,THA
2014,Sub-Saharan Africa (excluding high income),Low income,4254423.0,0.249725006,0.442538455,0.895077808,0.4184713661299998,Togo,TGO
2014,Sub-Saharan Africa (excluding high income),Low income,4254423.0,0.081414588,0.442538455,0.895077808,0.41522843704999984,Togo,TGO
2014,Middle East & North Africa (excluding high income),Lower middle income,8426960.0,0.358140607,0.442538455,0.895077808,0.4195806162499999,Tunisia,TUN
2014,Middle East & North Africa (excluding high income),Lower middle income,8426960.0,0.148081052,0.442538455,0.895077808,0.4036739651199999,Tunisia,TUN
2014,Europe & Central Asia (excluding high income),Upper middle income,57336171.0,0.594241501,0.442538455,0.895077808,0.41548831908999984,Turkiye,TUR
2014,Europe & Central Asia (excluding high income),Upper middle income,57336171.0,0.511322857,0.442538455,0.895077808,0.4051031919699999,Turkiye,TUR
2014,Sub-Saharan Africa (excluding high income),Low income,18082753.0,0.548465424,0.442538455,0.895077808,0.31005242927000015,Uganda,UGA
2014,Sub-Saharan Africa (excluding high income),Low income,18082753.0,0.288055039,0.213327094,0.895077808,0.2562570227300001,Uganda,UGA
2014,Europe & Central Asia (excluding high income),Lower middle income,39385204.0,0.586810576,0.146510124,0.895077808,0.17108240636000008,Ukraine,UKR
2014,Europe & Central Asia (excluding high income),Lower middle income,39385204.0,0.437391437,0.146510124,0.895077808,0.1596514617900002,Ukraine,UKR
2014,High income,High income,6398423.0,0.880168624,0.146510124,0.895077808,0.19389865727000008,United Arab Emirates,ARE
2014,High income,High income,6398423.0,0.776929587,0.070171005,0.895077808,0.14785189353000017,United Arab Emirates,ARE
2014,High income,High income,52712003.0,0.994897449,0.165314207,0.895077808,0.18668821956999998,United Kingdom,GBR
2014,High income,High income,52712003.0,0.980837342,0.165314207,0.895077808,0.19166428523999998,United Kingdom,GBR
2014,High income,High income,254715188.0,0.973667296,0.165314207,0.895077808,0.20614354656000017,United States,USA
2014,High income,High income,254715188.0,0.876911488,0.165314207,0.895077808,0.22603362030000018,United States,USA
2014,High income,High income,2625287.0,0.538219725,0.165314207,0.895077808,0.16283895135999987,Uruguay,URY
2014,High income,High income,2625287.0,0.332113071,0.165314207,0.895077808,0.17254853297999995,Uruguay,URY
2014,Europe & Central Asia (excluding high income),Lower middle income,21374576.0,0.445894904,0.165314207,0.895077808,0.17425821095999994,Uzbekistan,UZB
2014,Europe & Central Asia (excluding high income),Lower middle income,21374576.0,0.348606071,0.165314207,0.895077808,0.18253616588999988,Uzbekistan,UZB
2014,Latin America & Caribbean (excluding high income),Upper middle income,21274157.0,0.629952597,0.165314207,0.895077808,0.19641384545000007,"Venezuela, RB",VEN
2014,Latin America & Caribbean (excluding high income),Upper middle income,21274157.0,0.480314479,0.165314207,0.895077808,0.19872109814000014,"Venezuela, RB",VEN
2014,East Asia & Pacific (excluding high income),Lower middle income,68893679.0,0.390560127,0.165314207,0.895077808,0.22892220996999982,Viet Nam,VNM
2014,East Asia & Pacific (excluding high income),Lower middle income,68893679.0,0.187117039,0.165314207,0.895077808,0.19652956131000004,Viet Nam,VNM
2014,Middle East & North Africa (excluding high income),Lower middle income,2416583.0,0.299720683,0.165314207,0.895077808,0.18165599718999995,West Bank and Gaza,PSE
2014,Middle East & North Africa (excluding high income),Lower middle income,2416583.0,0.156402577,0.165314207,0.895077808,0.19891580232999995,West Bank and Gaza,PSE
2014,Middle East & North Africa (excluding high income),Low income,16904246.0,0.621065305,0.165314207,0.895077808,0.20029564834999994,"Yemen, Rep.",YEM
2014,Middle East & North Africa (excluding high income),Low income,16904246.0,0.621065305,0.165314207,0.895077808,0.20029564834999994,"Yemen, Rep.",YEM
2014,Sub-Saharan Africa (excluding high income),Low income,8358295.0,0.456870057,0.165314207,0.895077808,0.18875478210000007,Zambia,ZMB
2014,Sub-Saharan Africa (excluding high income),Low income,8358295.0,0.205722723,0.054845034,0.895077808,0.07116780704000007,Zambia,ZMB
2014,Sub-Saharan Africa (excluding high income),Lower middle income,7862617.0,0.430846697,0.293265342,0.895077808,0.2825393982000004,Zimbabwe,ZWE
2014,Sub-Saharan Africa (excluding high income),Lower middle income,7862617.0,0.16303132,0.099679284,0.895077808,0.15148691225000013,Zimbabwe,ZWE
2017,South Asia (excluding high income),Low income,18807229.0,0.156192951,0.256871435,0.895077808,0.2727089530900004,Afghanistan,AFG
2017,South Asia (excluding high income),Low income,18807229.0,0.138025033,0.256871435,0.895077808,0.27289150456000044,Afghanistan,AFG
2017,Europe & Central Asia (excluding high income),Upper middle income,2340965.0,0.515062769,0.256871435,0.895077808,0.26424540718000045,Albania,ALB
2017,Europe & Central Asia (excluding high income),Upper middle income,2340965.0,0.227510282,0.256871435,0.895077808,0.2713086751100004,Albania,ALB
2017,Middle East & North Africa (excluding high income),Lower middle income,28799702.0,0.479671413,0.256871435,0.895077808,0.29319373269,Algeria,DZA
2017,Middle East & North Africa (excluding high income),Lower middle income,28799702.0,0.349708015,0.256871435,0.895077808,0.2853816752300002,Algeria,DZA
2017,Latin America & Caribbean (excluding high income),Upper middle income,33036043.0,0.557898131,0.256871435,0.895077808,0.2534062965100003,Argentina,ARG
2017,Latin America & Caribbean (excluding high income),Upper middle income,33036043.0,0.380612805,0.256871435,0.895077808,0.2321037263252259,Argentina,ARG
2017,Europe & Central Asia (excluding high income),Upper middle income,2384230.0,0.566496155,0.256871435,0.895077808,0.25851332527000037,Armenia,ARM
2017,Europe & Central Asia (excluding high income),Upper middle income,2384230.0,0.344192748,0.256871435,0.895077808,0.2787080842300005,Armenia,ARM
2017,High income,High income,19621820.0,0.996734772,0.256871435,0.895077808,0.2590715294000005,Australia,AUS
2017,High income,High income,19621820.0,0.992878444,0.256871435,0.895077808,0.26587822619000046,Australia,AUS
2017,High income,High income,7481549.0,0.983347649,0.256871435,0.895077808,0.2849772052200003,Austria,AUT
2017,High income,High income,7481549.0,0.979066007,0.256871435,0.895077808,0.30395215174000034,Austria,AUT
2017,Europe & Central Asia (excluding high income),Upper middle income,7438923.0,0.354987976,0.256871435,0.895077808,0.26907828930000033,Azerbaijan,AZE
2017,Europe & Central Asia (excluding high income),Upper middle income,7438923.0,0.18135179,0.256871435,0.895077808,0.25244567930000034,Azerbaijan,AZE
2017,High income,High income,1137724.0,0.871381794,0.256871435,0.895077808,0.2622353090189674,Bahrain,BHR
2017,High income,High income,1137724.0,0.758219838,0.256871435,0.895077808,0.2549417450389674,Bahrain,BHR
2017,South Asia (excluding high income),Lower middle income,111658076.0,0.566799304,0.256871435,0.895077808,0.26472336350522585,Bangladesh,BGD
2017,South Asia (excluding high income),Lower middle income,111658076.0,0.400787327,0.145716919,0.895077808,0.18267247034225562,Bangladesh,BGD
2017,Europe & Central Asia (excluding high income),Upper middle income,7909969.0,0.856395737,0.211457691,0.895077808,0.23544163662999984,Belarus,BLR
2017,Europe & Central Asia (excluding high income),Upper middle income,7909969.0,0.744133863,0.211457691,0.895077808,0.23512894225999975,Belarus,BLR
2017,High income,High income,9407055.0,0.984931917,0.211457691,0.895077808,0.25560978379999993,Belgium,BEL
2017,High income,High income,9407055.0,0.988567353,0.211457691,0.895077808,0.3164916428000001,Belgium,BEL
2017,Sub-Saharan Africa (excluding high income),Lower middle income,6631280.0,0.429043296,0.211457691,0.895077808,0.23179017812999983,Benin,BEN
2017,Sub-Saharan Africa (excluding high income),Lower middle income,6631280.0,0.318528897,0.135064913,0.895077808,0.1611564198600002,Benin,BEN
2017,Latin America & Caribbean (excluding high income),Lower middle income,7571421.0,0.621220325,0.32269736,0.895077808,0.30384340747000016,Bolivia,BOL
2017,Latin America & Caribbean (excluding high income),Lower middle income,7571421.0,0.428278339,0.32269736,0.895077808,0.3157614875099998,Bolivia,BOL
2017,Europe & Central Asia (excluding high income),Upper middle income,2982772.0,0.663948537,0.32269736,0.895077808,0.35828761677999976,Bosnia and Herzegovina,BIH
2017,Europe & Central Asia (excluding high income),Upper middle income,2982772.0,0.475024304,0.32269736,0.895077808,0.3017944968381259,Bosnia and Herzegovina,BIH
2017,Sub-Saharan Africa (excluding high income),Upper middle income,1470809.0,0.618897765,0.32269736,0.895077808,0.3355105909499998,Botswana,BWA
2017,Sub-Saharan Africa (excluding high income),Upper middle income,1470809.0,0.346667331,0.124832132,0.895077808,0.20294554325000022,Botswana,BWA
2017,Latin America & Caribbean (excluding high income),Upper middle income,158478074.0,0.789749123,0.409513922,0.895077808,0.41502758326999994,Brazil,BRA
2017,Latin America & Caribbean (excluding high income),Upper middle income,158478074.0,0.566252388,0.409513922,0.895077808,0.36841273720999995,Brazil,BRA
2017,Europe & Central Asia (excluding high income),Upper middle income,6128150.0,0.838787863,0.409513922,0.895077808,0.3905410968399998,Bulgaria,BGR
2017,Europe & Central Asia (excluding high income),Upper middle income,6128150.0,0.545476854,0.409513922,0.895077808,0.39778561285,Bulgaria,BGR
2017,Sub-Saharan Africa (excluding high income),Low income,10570484.0,0.540937166,0.409513922,0.895077808,0.40398943374000007,Burkina Faso,BFA
