countrynewwb,year,account_t_d,pop_adult,mobileaccount_t_d,internet,Predicted_Adoption
Namibia,2014,0.429653608,1427950.0,0.02041571,,0.06843361867999997
Nepal,2014,0.519384544,18161615.0,,,0.3118465596299995
Nepal,2014,0.29619578,18161615.0,,,0.27284395586999993
Netherlands,2014,0.99235732,13933854.0,,,0.3320113613400001
Netherlands,2014,1.0,13933854.0,,,0.31901414041999965
New Zealand,2014,0.997566838,3534713.0,,,0.31236862811999944
New Zealand,2014,0.971831399,3534713.0,,,0.29684230239999954
Nicaragua,2014,0.263604011,4012287.0,,,0.31147486513
Nicaragua,2014,0.07986933,4012287.0,,,0.33120580078999956
Niger,2014,,9371030.0,,,0.31308604286999936
Niger,2014,,9371030.0,,,0.31308604286999936
Nigeria,2014,0.560282696,100567840.0,,,0.29946561783999953
Nigeria,2014,0.280762331,100567840.0,,,0.29446877428999935
North Macedonia,2014,0.882713403,1565432.0,,,0.2678324326299996
North Macedonia,2014,0.480308667,1565432.0,,,0.20076688044000002
Norway,2014,1.0,4150602.0,,,0.28422885710999957
Norway,2014,1.0,4150602.0,,,0.28422885710999957
Pakistan,2014,0.251896079,128875593.0,,,0.2840134530099996
Pakistan,2014,0.100274917,128875593.0,,,0.2925373207899994
Panama,2014,0.504868994,2737867.0,,,0.2855012062899993
Panama,2014,0.232185604,2737867.0,,,0.29933020013999945
Peru,2014,0.331383825,21413567.0,,,0.27218723923999955
Peru,2014,0.120359187,21413567.0,,,0.3243696300199994
Philippines,2014,0.368281232,66911959.0,,,0.27874171459999947
Philippines,2014,0.180650297,66911959.0,,,0.28688994058999956
Poland,2014,0.836766982,32293711.0,,,0.3879125003499997
Poland,2014,0.50666081,32293711.0,,,0.29583789841999963
Portugal,2014,0.956409016,8911922.0,,,0.3210305431499995
Portugal,2014,0.803225532,8911922.0,,,0.31709121514999955
Puerto Rico,2014,0.775070889,2955855.0,,,0.28861442006999943
Puerto Rico,2014,0.489506793,2955855.0,,,0.28374580152999945
Romania,2014,0.722599772,16846776.0,,,0.3531477874399995
Romania,2014,0.345522017,16846776.0,,,0.2819285926899994
Russian Federation,2014,0.731600825,120673872.0,,,0.3300068903999995
Russian Federation,2014,0.350038995,120673872.0,,,0.2975663120599995
Rwanda,2014,0.575398925,6472142.0,0.297835376,,0.29317178034999974
Rwanda,2014,0.396176283,6472142.0,0.162040001,,0.21224014930999993
Saudi Arabia,2014,0.708687139,20496432.0,,,0.5736353103900008
Saudi Arabia,2014,0.64162109,20496432.0,,,0.5624476712500008
Senegal,2014,0.272755618,7858967.0,,,0.5382157573900008
Senegal,2014,0.112216805,7858967.0,,,0.4026880370400002
Serbia,2014,0.867049696,6141282.0,,,0.6007672297900006
Serbia,2014,0.755257262,6141282.0,,,0.5459858276500006
Sierra Leone,2014,0.136620046,3858836.0,,,0.6038652708700009
Sierra Leone,2014,0.16250652,3858836.0,,,0.5967748302800009
Singapore,2014,0.967506742,4691514.0,,,0.6181717219100008
Singapore,2014,0.945839797,4691514.0,,,0.628722875780001
Slovak Republic,2014,0.891531587,4582684.0,,,0.617749094300001
Slovak Republic,2014,0.240445818,4582684.0,,,0.5502806052400008
Slovenia,2014,0.991207674,1759867.0,,,0.570132703470001
Slovenia,2014,0.905536495,1759867.0,,,0.4969516858300006
Somalia,2014,0.689034476,6719620.0,0.648995984,,0.5592294045700005
Somalia,2014,0.33107243,6719620.0,0.319421399,,0.3165803881899998
South Africa,2014,0.738405197,38992463.0,0.175633488,,0.22794863854999994
South Africa,2014,0.606584879,38992463.0,0.060213778,,0.13618543815999984
Spain,2014,0.98093343,39593406.0,,,0.49512500314000013
Spain,2014,0.931686171,39593406.0,,,0.5084046700700002
Sri Lanka,2014,0.913193655,15433197.0,,,0.5504813853800001
Sri Lanka,2014,0.739958745,15433197.0,,,0.49660423020000033
Sudan,2014,0.283453951,21021157.0,,,0.45789688678000023
Sudan,2014,0.070477362,21021157.0,,,0.4785920640000003
Sweden,2014,0.99826458,7971436.0,,,0.49687430970000007
Sweden,2014,1.0,7971436.0,,,0.49073732260000014
Switzerland,2014,0.989387599,6883205.0,,,0.5313569564700003
Switzerland,2014,0.956466191,6883205.0,,,0.5097087195900003
"Taiwan, China",2014,0.96190329,19968635.0,,,0.5086436131100002
"Taiwan, China",2014,0.775262713,19968635.0,,,0.5090038449500003
Tajikistan,2014,0.127770845,5217089.0,,,0.5302453649900002
Tajikistan,2014,0.079673187,5217089.0,,,0.5148409865200002
Tanzania,2014,0.68107774,26884351.0,0.563510424,,0.49348354135999983
Tanzania,2014,0.326300422,26884351.0,0.263909881,,0.27760941938
Thailand,2014,0.85356846,56707280.0,,,0.4345230733900005
Thailand,2014,0.731996594,56707280.0,,,0.38221634087000017
Togo,2014,0.327500787,4254423.0,,,0.4322862843300006
Togo,2014,0.128459825,4254423.0,,,0.4740824723200005
Tunisia,2014,0.33392567,8426960.0,,,0.4265954931700003
Tunisia,2014,0.225150497,8426960.0,,,0.3335616260600004
Turkiye,2014,0.60940774,57336171.0,,,0.4205906746000004
Turkiye,2014,0.475114137,57336171.0,,,0.33170230420000024
Uganda,2014,0.568559163,18082753.0,0.458025921,,0.3839774966400003
Uganda,2014,0.367948208,18082753.0,0.28490776,,0.2965625904699997
Ukraine,2014,0.58992674,39385204.0,,,0.15624918155000006
Ukraine,2014,0.209835879,39385204.0,,,0.14015006526
United Arab Emirates,2014,0.846491163,6398423.0,0.117262385,,0.20070803299000006
United Arab Emirates,2014,0.644202155,6398423.0,0.071048797,,0.1367125037299998
United Kingdom,2014,0.988350748,52712003.0,,,0.2195892511799999
United Kingdom,2014,1.0,52712003.0,,,0.24938159742999974
United States,2014,0.9434539,254715188.0,,,0.2925045456299998
United States,2014,0.598634244,254715188.0,,,0.2876507538499997
Uruguay,2014,0.529690418,2625287.0,,,0.20630998050999977
Uruguay,2014,0.328609595,2625287.0,,,0.1922602835099999
Uzbekistan,2014,0.482059577,21374576.0,,,0.2080897970599998
Uzbekistan,2014,0.243090805,21374576.0,,,0.21095867106999983
"Venezuela, RB",2014,0.639037796,21274157.0,,,0.27880664693999974
"Venezuela, RB",2014,0.379312647,21274157.0,,,0.2291892898599997
Viet Nam,2014,0.401637873,68893679.0,,,0.23389312074999963
Viet Nam,2014,0.153406011,68893679.0,,,0.28566883661999976
West Bank and Gaza,2014,0.239111147,2416583.0,,,0.2161330791199997
West Bank and Gaza,2014,0.250947386,2416583.0,,,0.21509077160999968
"Yemen, Rep.",2014,,16904246.0,,,0.22936861057999974
"Yemen, Rep.",2014,,16904246.0,,,0.22936861057999974
Zambia,2014,0.509005704,8358295.0,0.217091981,,0.24407363731000012
Zambia,2014,0.224396644,8358295.0,0.03938739,,0.08259917253999997
Zimbabwe,2014,0.398870995,7862617.0,0.273791735,,0.2877228832899999
Zimbabwe,2014,0.208674589,7862617.0,0.125631925,,0.17300216644000016
Afghanistan,2017,0.305588449,18807229.0,,,0.3377865402200005
Afghanistan,2017,0.088877489,18807229.0,,,0.3145786119200004
Albania,2017,0.55829016,2340965.0,,,0.26460357607000046
Albania,2017,0.27497011,2340965.0,,,0.30375094032000033
Algeria,2017,0.489593663,28799702.0,,,0.44570698903000017
Algeria,2017,0.389481584,28799702.0,,,0.3443143604304516
Argentina,2017,0.522781893,33036043.0,,,0.25292196498000036
Argentina,2017,0.43047823,33036043.0,,,0.2611625697700003
Armenia,2017,0.474417884,2384230.0,,,0.25672297363000035
Armenia,2017,0.500519528,2384230.0,,,0.2533050514100005
Australia,2017,0.996711731,19621820.0,,,0.2832905190100004
Australia,2017,1.0,19621820.0,,,0.2803045896300005
Austria,2017,0.985470963,7481549.0,,,0.3135369371700004
Austria,2017,0.959586974,7481549.0,,,0.26651644119000045
Azerbaijan,2017,0.299040026083742,7438923.0,,,0.3157140325600004
Azerbaijan,2017,0.204831118,7438923.0,,,0.2847818037200005
Bahrain,2017,0.835064941,1137724.0,,,0.2665150615800003
Bahrain,2017,0.714081447,1137724.0,,,0.2780583794200002
Bangladesh,2017,0.572312817,111658076.0,0.260562309,,0.264340452040222
Bangladesh,2017,0.398387523,111658076.0,0.144111161522556,,0.20380099081353356
Belarus,2017,0.894419945,7909969.0,,,0.32604966405999997
Belarus,2017,0.339865505,7909969.0,,,0.3070753397800001
Belgium,2017,0.988397985,9407055.0,,,0.35042425052000015
Belgium,2017,1.0,9407055.0,,,0.3924044951300001
Benin,2017,0.556704326,6631280.0,0.342051412,,0.37039810897000025
Benin,2017,0.314403888,6631280.0,0.113976903,,0.16576428240999977
Bolivia,2017,0.606876815,7571421.0,,,0.31935082859000036
Bolivia,2017,0.430468573,7571421.0,,,0.35035013712000024
Bosnia and Herzegovina,2017,0.692580335,2982772.0,,,0.37431317053999996
Bosnia and Herzegovina,2017,0.394206894,2982772.0,,,0.38134300018999995
Botswana,2017,0.598837337,1470809.0,0.359300389,,0.3632538664100002
Botswana,2017,0.389953319,1470809.0,0.093518935,,0.1743063616500001
Brazil,2017,0.743877492,158478074.0,,,0.4527028929100001
Brazil,2017,0.628971931,158478074.0,,,0.39239748664999985
Bulgaria,2017,0.845319217,6128150.0,,,0.47774949003000033
Bulgaria,2017,0.42135236,6128150.0,,,0.5507564324700003
Burkina Faso,2017,0.633887315,10570484.0,0.516277021,,0.5274336727000001
Burkina Faso,2017,0.377803842,10570484.0,0.284318717,,0.2858765535100003
Cambodia,2017,0.527039112,10807431.0,,,0.2736693123200001
Cambodia,2017,0.18884121,10807431.0,,,0.26087137381000003
Cameroon,2017,0.464665095,13358414.0,0.246778398,,0.27928400224
Cameroon,2017,0.268952979,13358414.0,0.088781569,,0.25060477104000006
Canada,2017,0.998651837,30253020.0,,,0.24536432012999967
Canada,2017,0.947322491,30253020.0,,,0.3389781140199994
Central African Republic,2017,0.286453528,2404000.0,,,0.2698507720599995
Central African Republic,2017,0.099253978,2404000.0,,,0.27190475075999976
Chad,2017,0.458362757,7782131.0,0.275967177,,0.29217910588999957
Chad,2017,0.183850564,7782131.0,0.135298759,,0.15625648312999987
Chile,2017,0.809238214,14675996.0,0.235587758,,0.29151103237000026
Chile,2017,0.541800244,14675996.0,0.035901731,,0.15038112055999978
China,2017,0.941404016,1133758537.0,,,0.22552446901999962
China,2017,0.713858863,1133758537.0,,,0.20204427514999967
Colombia,2017,0.533371352,36092425.0,,,0.21715863991999967
Colombia,2017,0.32779205,36092425.0,,,0.2167690047499997
"Congo, Dem. Rep.",2017,0.299145001,45407203.0,0.19680154,,0.22822099751999972
"Congo, Dem. Rep.",2017,0.177849025,45407203.0,0.082924349,,0.12668260981000004
"Congo, Rep.",2017,0.335070586,3026298.0,,,0.44784419700000044
"Congo, Rep.",2017,0.164563561,3026298.0,,,0.4428845273300005
Costa Rica,2017,0.732614776,3790388.0,,,0.49604376957000057
Costa Rica,2017,0.572589628,3790388.0,,,0.4897214187700007
Cote d'Ivoire,2017,0.603151033,14983416.0,0.5252672,,0.49538045686000054
Cote d'Ivoire,2017,0.349710841,14983416.0,0.278521584,,0.27339720056
Croatia,2017,0.95922067,3508155.0,,,0.47871769263793384
Croatia,2017,0.620175992,3508155.0,,,0.48034571887999944
Cyprus,2017,0.913188939,1039880.0,,,0.535019016199999
Cyprus,2017,0.810911852,1039880.0,,,0.5012298984699992
Czechia,2017,0.912173664,8934395.0,,,0.5232445073799992
Czechia,2017,0.368289543,8934395.0,,,0.4749633731499995
Denmark,2017,0.999096436,4767144.0,,,0.5546488542899989
Denmark,2017,1.0,4767144.0,,,0.5364781355199991
Dominican Republic,2017,0.725319985,7508555.0,,,0.43341584847999975
Dominican Republic,2017,0.433920824,7508555.0,,,0.48051943642999917
Ecuador,2017,0.55005494,11800828.0,,,0.4916620348099997
Ecuador,2017,0.406512971,11800828.0,,,0.39603982664
"Egypt, Arab Rep.",2017,0.333984991,66961302.0,,,0.46606712968522507
"Egypt, Arab Rep.",2017,0.31689042,66961302.0,,,0.5004392341052248
El Salvador,2017,0.398486025,4464670.0,,,0.48856281903522514
El Salvador,2017,0.204913108,4464670.0,,,0.49350284960999974
Estonia,2017,0.99048202,1103273.0,,,0.5084250890589666
Estonia,2017,0.943781321,1103273.0,,,0.4759520917599995
Ethiopia,2017,0.65043792,61575604.0,,,0.5426223896899994
Ethiopia,2017,0.295722733,61575604.0,,,0.5229279719399994
Finland,2017,1.0,4600229.0,,,0.5044457151289667
Finland,2017,0.992062164,4600229.0,,,0.4870844935689666
France,2017,0.972331747,54658275.0,,,0.40055554072999994
France,2017,0.798168655,54658275.0,,,0.4424298236774236
Gabon,2017,0.723960616,1332068.0,0.562393261,,0.5138676271799991
Gabon,2017,0.455328132,1332068.0,0.312131348,,0.3117178036000002
"Gambia, The",2017,0.42317587,1294272.0,,,0.4261459945999996
"Gambia, The",2017,0.220235507,1294272.0,,,0.4289717965999994
Georgia,2017,0.648315283,2987888.0,,,0.4377694094099996
Georgia,2017,0.341144653,2987888.0,,,0.43696796805999943
Germany,2017,0.992990584,71374479.0,,,0.46975913437999944
Germany,2017,1.0,71374479.0,,,0.4755715573499994
Ghana,2017,0.675496149,18083712.0,0.462084532,,0.4935956490499994
Ghana,2017,0.493870599,18083712.0,0.331717636,,0.3419609985400004
Greece,2017,0.849761016,9220190.0,,,0.30853034631000054
Greece,2017,0.868962972,9220190.0,,,0.3067602706900005
Guatemala,2017,0.557992709,10430246.0,,,0.29758203922000065
Guatemala,2017,0.327172959,10430246.0,,,0.2981793248200006
Guinea,2017,0.471696624,6873506.0,0.286992904,,0.29217786455000033
Guinea,2017,0.170548818,6873506.0,0.099639099,,0.15492568731
Haiti,2017,0.421691851,7048972.0,0.178783915,,0.21676558293000017
Haiti,2017,0.170337345,7048972.0,0.063973697,,0.12726043403999993
Honduras,2017,0.563277191,6185475.0,,,0.3403208560350185
Honduras,2017,0.367754212,6185475.0,,,0.5290652292499999
"Hong Kong SAR, China",2017,0.966577021,6493265.0,,,0.3250970715400003
"Hong Kong SAR, China",2017,0.870591997,6493265.0,,,0.3537087152089674
Hungary,2017,0.827748526,8389859.0,,,0.30062585120000007
Hungary,2017,0.558292557,8389859.0,,,0.2831399262300001
India,2017,0.849415842,962463650.0,,,0.28238082816812615
India,2017,0.753695416,962463650.0,,,0.27748310961000006
Indonesia,2017,0.627231145,193777030.0,,,0.28170493336000013
Indonesia,2017,0.335980335,193777030.0,,,0.3119245673900003
"Iran, Islamic Rep.",2017,0.947167397,63892824.0,0.305360868,,0.2999811390100001
"Iran, Islamic Rep.",2017,0.903630139,63892824.0,0.083538736,,0.1538953600199999
Iraq,2017,0.279547842,23052127.0,,,0.7572030745599995
Iraq,2017,0.191060839,23052127.0,,,0.7498731595899996
Ireland,2017,0.961958642,3749429.0,,,0.7855968906099996
Ireland,2017,0.842367488,3749429.0,,,0.7694394803399993
Israel,2017,0.930125549,6131598.0,,,0.7175162907299995
Israel,2017,0.882924392,6131598.0,,,0.6500422690389671
Italy,2017,0.963051578,52409524.0,,,0.7070229968899997
Italy,2017,0.920082216,52409524.0,,,0.5912665865900001
Japan,2017,0.994911623,110907804.0,,,0.7608634554299996
Japan,2017,0.914313392,110907804.0,,,0.7105713797399997
Jordan,2017,0.445901084,6558247.0,,,0.7212203874999994
Jordan,2017,0.370707903,6558247.0,,,0.7874548727699994
Kazakhstan,2017,0.644705442,13196334.0,,,0.8082082574199994
Kazakhstan,2017,0.296436205,13196334.0,,,0.6582161069599998
Kenya,2017,0.915533746,28150345.0,0.838947092,,0.8440723326399996
Kenya,2017,0.674084939,28150345.0,0.573869932,,0.5611693986700003
"Korea, Rep.",2017,0.96795649,44377468.0,,,0.4704620863000006
"Korea, Rep.",2017,0.832835861,44377468.0,,,0.4357823268781262
Kosovo,2017,0.650976942,1328163.0,,,0.4092548905800005
Kosovo,2017,0.420702286,1328163.0,,,0.44021087505000045
Kuwait,2017,0.816139713,3138850.0,,,0.4395029912300006
Kuwait,2017,0.277938743,3138850.0,,,0.42930587668000036
Kyrgyz Republic,2017,0.435356948,4195979.0,,,0.35324024049
Kyrgyz Republic,2017,0.244412593,4195979.0,,,0.4602723442400008
Lao PDR,2017,0.418507549,4638548.0,,,0.5211722670100003
Lao PDR,2017,0.221236669,4638548.0,,,0.4578372356900008
Latvia,2017,0.972102792,1657658.0,,,0.4514876030900007
Latvia,2017,0.793880738,1657658.0,,,0.4095489041489676
Lebanon,2017,0.510896436,4654352.0,,,0.41332153408793415
Lebanon,2017,0.311919248,4654352.0,,,0.47452345443000077
Lesotho,2017,0.633708389,1350411.0,0.470640604,,0.4879598912900007
Lesotho,2017,0.370619168,1350411.0,0.183629251,,0.2314315753899997
Liberia,2017,0.586640468,2745577.0,0.332131465,,0.37275628414000017
Liberia,2017,0.254956732,2745577.0,0.152534646,,0.21138013461999974
Libya,2017,0.693446605,4585159.0,,,0.2638727340989671
Libya,2017,0.406881411,4585159.0,,,0.3682234802299999
Lithuania,2017,0.872531436,2445393.0,,,0.26818313156896695
Lithuania,2017,0.613320449,2445393.0,,,0.2584741506999999
Luxembourg,2017,0.993706647,486845.0,,,0.24210978554
Luxembourg,2017,0.957268916,486845.0,,,0.23039685915000002
Madagascar,2017,0.394837406,15245537.0,0.28308062,,0.2665450353
Madagascar,2017,0.135084519,15245537.0,0.087742256,,0.1376530397100001
Malawi,2017,0.552663982,9645161.0,0.384582088,,0.37915862375
Malawi,2017,0.253524408,9645161.0,0.136219052,,0.1596044624799999
Malaysia,2017,0.875355066,23682698.0,0.112119901,,0.17636293022999985
Malaysia,2017,0.699901571,23682698.0,0.079942811,,0.13195746887000015
Maldives,2017,0.831617543,342024.0,0.30752423,,0.2846015207599995
Maldives,2017,0.720899214,342024.0,0.087294709,,0.1383547275
Mali,2017,0.594742202,9985747.0,0.418483495,,0.4322600560499997
Mali,2017,0.283855659,9985747.0,0.192716307,,0.2231007702900002
Malta,2017,0.973197652,390899.0,,,0.26784279787
Malta,2017,0.977286665,390899.0,,,0.26765818706999994
Mauritania,2017,0.321698849,2278505.0,,,0.27230530157
Mauritania,2017,0.144438761,2278505.0,,,0.29426445009
Mauritius,2017,0.907479055,1031251.0,,,0.25457575016000006
Mauritius,2017,0.88354102,1031251.0,,,0.2496295150300001
Mexico,2017,0.424785527,88534114.0,,,0.26872618954522554
Mexico,2017,0.244810995,88534114.0,,,0.3024088668300001
Moldova,2017,0.480743795,2278507.0,,,0.26893145604
Moldova,2017,0.216605878,2278507.0,,,0.30753208205000004
Mongolia,2017,0.960354002,2155814.0,0.274785843,,0.29187584084000007
Mongolia,2017,0.850011325,2155814.0,0.073798669,,0.27371124564999993
Montenegro,2017,0.777829699,506847.0,,,0.43587439742000017
Montenegro,2017,0.431782273,506847.0,,,0.3632151101299999
Morocco,2017,0.436502002,24894226.0,,,0.4199115424752257
Morocco,2017,0.227414237,24894226.0,,,0.47444374694000024
Mozambique,2017,0.753063663,14874137.0,0.483924412,,0.5610222188100003
Mozambique,2017,0.346136347,14874137.0,0.164660941,,0.24565152855999992
Myanmar,2017,0.304862522,38000865.0,,,0.47054498096
Myanmar,2017,0.236065379,38000865.0,,,0.46712352680999997
Namibia,2017,0.851151047,1547830.0,0.493514501,,0.47417942763999965
Namibia,2017,0.734736405,1547830.0,0.334554336,,0.3601417162199997
Nepal,2017,0.585966839,18869412.0,,,0.37131165490000023
Nepal,2017,0.418446139,18869412.0,,,0.3315662490100002
Netherlands,2017,0.996134265,14234525.0,,,0.33580186021000036
Netherlands,2017,1.0,14234525.0,,,0.33830664161000024
New Zealand,2017,0.990515967,3788624.0,,,0.33651799083000034
New Zealand,2017,1.0,3788624.0,,,0.32072628490000027
Nicaragua,2017,0.356841977,4249427.0,,,0.37011202029000034
Nicaragua,2017,0.21512957,4249427.0,,,0.3615149301400003
Niger,2017,0.465830928,10546918.0,,,0.32181967713000004
Niger,2017,0.137806762,10546918.0,,,0.28768424281000005
Nigeria,2017,0.592974669,109170774.0,,,0.36971480012000013
Nigeria,2017,0.160544816,109170774.0,,,0.34526537472522567
North Macedonia,2017,0.883376107,1567300.0,,,0.34510090367000024
North Macedonia,2017,0.592559243,1567300.0,,,0.3496537826400003
Norway,2017,1.0,4298959.0,,,0.3474927002700003
Norway,2017,0.98688356,4298959.0,,,0.3513846406681266
Pakistan,2017,0.340311743,135055510.0,,,0.32120114716135345
Pakistan,2017,0.159198671,135055510.0,,,0.3626503058456769
Panama,2017,0.493191307,2915245.0,,,0.36423440748000013
Panama,2017,0.380262146,2915245.0,,,0.36137105550000015
Paraguay,2017,0.511394016,4382299.0,0.334838769,,0.34311405556896735
Paraguay,2017,0.44362492,4382299.0,0.209713112,,0.26973216320999965
Peru,2017,0.448875781,22473210.0,,,0.3373540300399999
Peru,2017,0.310888273,22473210.0,,,0.4592014715099997
Philippines,2017,0.413527665,71585383.0,,,0.46602129425567634
Philippines,2017,0.180015154,71585383.0,,,0.4847785475999998
Poland,2017,0.899946117,32223349.0,,,0.5213895216299992
Poland,2017,0.655030437,32223349.0,,,0.5179541248699994
Portugal,2017,0.955015962,8871342.0,,,0.4665171934599995
Portugal,2017,0.875661981,8871342.0,,,0.5095310346399993
Romania,2017,0.695207561,16606939.0,,,0.5142118850699995
Romania,2017,0.31859526,16606939.0,,,0.4717544219999996
Russian Federation,2017,0.795802938,120066877.0,,,0.3809449458699997
Russian Federation,2017,0.5636748,120066877.0,,,0.29497696726999983
Rwanda,2017,0.698387656,7050113.0,0.58267469,,0.5726374690899992
Rwanda,2017,0.470031938,7050113.0,0.269817725,,0.2880799451099997
Saudi Arabia,2017,0.72653844,23241801.0,,,0.4360747147999995
Saudi Arabia,2017,0.650193616,23241801.0,,,0.44227124608999946
Senegal,2017,0.541467252,8705549.0,0.434746473,,0.42437545754999967
Senegal,2017,0.37630263,8705549.0,0.272426119,,0.2843305413899998
Serbia,2017,0.805461468,6046629.0,,,0.2624059887099998
Serbia,2017,0.514843904,6046629.0,,,0.28559214330000005
Sierra Leone,2017,0.437095964,4219730.0,0.250676546,,0.25653505043000013
Sierra Leone,2017,0.127323905,4219730.0,0.068072676,,0.2396336827799999
Singapore,2017,0.990588108,4905185.0,,,0.2713977387669014
Singapore,2017,0.93193582,4905185.0,,,0.23999111963173686
Slovak Republic,2017,0.919943176,4594115.0,,,0.2558014330565722
Slovak Republic,2017,0.491810564,4594115.0,,,0.2873208695379344
Slovenia,2017,0.985410085,1756994.0,,,0.25111365484760517
Slovenia,2017,0.94415582,1756994.0,,,0.23801845704760513
South Africa,2017,0.711638602,41039555.0,0.21743172,,0.19314434105
South Africa,2017,0.639982859,41039555.0,0.121705811,,0.13851158667000005
South Sudan,2017,,6092487.0,,,0.5547723948799995
South Sudan,2017,,6092487.0,,,0.5547723948799995
Spain,2017,0.958402163,39549433.0,,,0.5375432413099996
Spain,2017,0.890226902,39549433.0,,,0.5265129563962518
Sri Lanka,2017,0.853507647,16017388.0,,,0.5588535735599995
Sri Lanka,2017,0.624324617,16017388.0,,,0.5359732763699996
Sweden,2017,1.0,8184039.0,,,0.49433494226
Sweden,2017,0.968513121,8184039.0,,,0.32471930770000024
Switzerland,2017,0.993239094,7127704.0,,,0.5274004415599999
Switzerland,2017,0.967209854,7127704.0,,,0.32897436068000013
"Taiwan, China",2017,0.975063855,20340388.0,,,0.5208229424699996
"Taiwan, China",2017,0.852081588,20340388.0,,,0.5102505707199996
Tajikistan,2017,0.496535224,5649763.0,,,0.38090250362007305
Tajikistan,2017,0.391844199,5649763.0,,,0.533513432165018
Tanzania,2017,0.669440419,30023264.0,0.570447513,,0.5642478125600001
Tanzania,2017,0.41020253,30023264.0,0.332851949,,0.32763728223999955
Thailand,2017,0.866255613,58293189.0,,,0.3122605026700002
Thailand,2017,0.770002509,58293189.0,,,0.2939288512600001
Togo,2017,0.561022381,4608431.0,0.299810261,,0.3205647599700001
Togo,2017,0.383642467,4608431.0,0.168818946,,0.1973460776499998
Trinidad and Tobago,2017,0.812559676,1090252.0,,,0.22851063941999986
Trinidad and Tobago,2017,0.79131272,1090252.0,,,0.2242631686899999
Tunisia,2017,0.476980035,8662597.0,,,0.24532733665999992
Tunisia,2017,0.235212497,8662597.0,,,0.24167634045999992
Turkiye,2017,0.740208157,60604220.0,0.20696256,,0.22053185068999995
Turkiye,2017,0.574380933,60604220.0,0.076136077,,0.1133416136099999
Turkmenistan,2017,0.419106728,4458186.0,,,0.5955371640100006
Turkmenistan,2017,0.099228361,4458186.0,,,0.6045261173300007
Uganda,2017,0.768773878,20360656.0,0.663382734,,0.6565126270300007
Uganda,2017,0.466462654,20360656.0,0.393148397,,0.3662735359299999
Ukraine,2017,0.678638325,38655749.0,,,0.23546443636999992
Ukraine,2017,0.305967863,38655749.0,,,0.39374542376000016
United Arab Emirates,2017,0.88876374,7433015.0,0.218632129,,0.2648711561600001
United Arab Emirates,2017,0.708787531,7433015.0,0.092930766,,0.20228633054999987
United Kingdom,2017,0.977710196,53834160.0,,,0.1679909593199998
United Kingdom,2017,0.90222852,53834160.0,,,0.25111680449812596
United States,2017,0.943792666,261470917.0,,,0.18632515380999973
United States,2017,0.645688563,261470917.0,,,0.1636651219799998
Uruguay,2017,0.694511904,2670291.0,,,0.22087544573999993
Uruguay,2017,0.514663071,2670291.0,,,0.18949037645999972
Uzbekistan,2017,0.431865445,22359293.0,,,0.18941694184999983
Uzbekistan,2017,0.209487773,22359293.0,,,0.20350718560999984
"Venezuela, RB",2017,0.782735997,22179490.0,0.123988629,,0.18068724836999983
"Venezuela, RB",2017,0.579375309,22179490.0,0.062912975,,0.16931129943999998
Viet Nam,2017,0.424253567,71315938.0,,,0.3951575978256767
Viet Nam,2017,0.130474492,71315938.0,,,0.41615805251
West Bank and Gaza,2017,0.279334803,2625785.0,,,0.4115095021300001
West Bank and Gaza,2017,0.181261149,2625785.0,,,0.4067841711300001
Zambia,2017,0.60140122,9326870.0,0.405155981,,0.4340424992899999
Zambia,2017,0.309000325,9326870.0,0.145245431,,0.17834508670999977
Zimbabwe,2017,0.652258814,8235262.0,0.581047082,,0.5627626355299998
Zimbabwe,2017,0.379223942,8235262.0,0.319050037,,0.29761234681000004
Afghanistan,2021,,21791072.0,,,0.4576622113400007
Afghanistan,2021,,21791072.0,,,0.4576622113400007
Albania,2021,0.565037388,2340601.0,,,0.38208634777000017
Albania,2021,0.343555701,2340601.0,,,0.4212132877500002
Algeria,2021,0.462316399,30458426.0,,,0.4000799604674242
Algeria,2021,0.389861822,30458426.0,,,0.46831896001000023
Argentina,2021,0.796931869,34481880.0,0.454140651,,0.4281845298100004
Argentina,2021,0.570962488,34481880.0,0.164750863,,0.2677190857500001
Armenia,2021,0.567015449,2364189.0,0.177061872,,0.2046557361599999
Armenia,2021,0.445577736,2364189.0,0.08740635,,0.15042549088000004
Australia,2021,0.997919834,20888823.0,,,0.32626845219999967
Australia,2021,0.864782956,20888823.0,,,0.3655076850799997
Austria,2021,0.999458908,7633446.0,,,0.3335308480599996
Austria,2021,1.0,7633446.0,,,0.3275047573699997
Azerbaijan,2022,0.493373516,7732344.0,,,0.32653851362999986
Azerbaijan,2022,0.30611123,7732344.0,,,0.28555310061999967
Bangladesh,2021,0.566269548,117641793.0,0.308600569,,0.29473589118484805
Bangladesh,2021,0.465663545,117641793.0,0.259940506,,0.2641489125004509
Belgium,2021,0.992826347,9600074.0,,,0.48060659660000055
Belgium,2021,0.93811881,9600074.0,,,0.4513755732600007
Benin,2021,0.636144922,7495327.0,0.503210062,,0.5336608896500005
Benin,2021,0.410090372,7495327.0,0.29764744,,0.2895958883199997
Bolivia,2021,0.754125776,8150856.0,0.176570786,,0.15494784430999972
Bolivia,2021,0.553876723,8150856.0,0.018036167,,0.06325509584000003
Bosnia and Herzegovina,2021,0.900789407,2851847.0,,,0.5449002227099998
